"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","x_coord_cd","y_coord_cd","latitude","longitude"
"89279359","2013-02-22T00:00:00.000","18:54:00","MANHATTAN","OUTSIDE","33","0","STREET","GROCERY/BODEGA","1001348","246484","40.843209","-73.938202"
"80285499","2011-08-13T00:00:00.000","23:15:00","MANHATTAN","OUTSIDE","33","0","STREET",,"1000354","242831","40.833176","-73.941804"
"286523177","2024-05-07T00:00:00.000","14:26:00","MANHATTAN","OUTSIDE","1","0","STREET",,"982817","203638","40.725624","-74.005168"
"289111776","2024-06-25T00:00:00.000","05:12:00","MANHATTAN","OUTSIDE","1","0","STREET",,"983749","202352","40.722097","-74.001807"
"140340336","2014-12-28T00:00:00.000","19:10:00","MANHATTAN","OUTSIDE","5","2","HOUSING","MULTI DWELL - PUBLIC HOUS","985184","198230","40.710782","-73.996632"
"52214155","2008-10-15T00:00:00.000","19:13:00","MANHATTAN","INSIDE","5","2","HOUSING","MULTI DWELL - PUBLIC HOUS","984220","198452","40.711382","-74.000106"
"242046759","2022-03-12T00:00:00.000","06:00:00","MANHATTAN","OUTSIDE","5","0","STREET","STORE UNCLASSIFIED","984185","201363","40.719373","-74.000231"
"233199172","2021-09-06T00:00:00.000","18:00:00","MANHATTAN","OUTSIDE","5","2","HOUSING","MULTI DWELL - PUBLIC HOUS","986929","202081","40.721343","-73.990335"
"289173684","2024-06-26T00:00:00.000","19:48:00","MANHATTAN","OUTSIDE","7","0","HOUSING","MULTI DWELL - PUBLIC HOUS","989183","201182","40.718883","-73.982205"
"44445750","2008-03-11T00:00:00.000","22:55:00","MANHATTAN","OUTSIDE","7","0","STREET","MULTI DWELL - APT BUILD","988470","201467","40.719659","-73.984775"
"29059033","2007-05-15T00:00:00.000","22:11:00","MANHATTAN","OUTSIDE","7","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990338","200781","40.71778","-73.978039"
"136506640","2014-04-29T00:00:00.000","16:56:00","MANHATTAN","OUTSIDE","7","2","HOUSING","MULTI DWELL - PUBLIC HOUS","988187","198539","40.71163","-73.9858"
"92587460","2013-09-13T00:00:00.000","04:31:00","MANHATTAN","INSIDE","7","0","DWELLING","MULTI DWELL - APT BUILD","988292","201010","40.718411","-73.98542"
"219862699","2020-10-28T00:00:00.000","17:21:00","MANHATTAN","INSIDE","7","2","HOUSING","MULTI DWELL - PUBLIC HOUS","987481","198515","40.711555","-73.988342"
"268973599","2023-05-28T00:00:00.000","22:30:00","MANHATTAN","OUTSIDE","9","0","STREET",,"989869","202646","40.72289134683108","-73.9797283853858"
"47447795","2008-06-22T00:00:00.000","03:05:00","MANHATTAN","OUTSIDE","9","0","HOUSING","MULTI DWELL - PUBLIC HOUS","991373","203288","40.724661","-73.974302"
"73940040","2010-08-02T00:00:00.000","03:02:00","MANHATTAN","OUTSIDE","9","0","STREET",,"990477","203734","40.72587723","-73.9775339"
"64804438","2009-08-16T00:00:00.000","04:57:00","MANHATTAN","OUTSIDE","9","0","STREET","PHOTO/COPY STORE","990725","204176","40.72709024","-73.97663873"
"65010708","2009-08-23T00:00:00.000","04:29:00","MANHATTAN","OUTSIDE","9","0","STREET",,"989627","205266","40.730091","-73.980598"
"50703403","2008-09-01T00:00:00.000","04:15:00","MANHATTAN","OUTSIDE","9","0","STREET","BAR/NIGHT CLUB","987125","202964","40.723775","-73.989626"
"51338335","2008-09-14T00:00:00.000","00:45:00","MANHATTAN","INSIDE","9","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990831","202826","40.723393","-73.976257"
"140168265","2014-12-12T00:00:00.000","23:20:00","MANHATTAN","OUTSIDE","9","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990655","202503","40.72249831","-73.97689287"
"84702000","2012-05-12T00:00:00.000","01:02:00","MANHATTAN","OUTSIDE","9","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990950","202338","40.722046","-73.975828"
"84775389","2012-05-16T00:00:00.000","23:08:00","MANHATTAN","OUTSIDE","9","0","STREET","GROCERY/BODEGA","990712","202608","40.722788","-73.976685"
"217881671","2020-09-15T00:00:00.000","00:09:00","MANHATTAN","OUTSIDE","9","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990831","202826","40.723393","-73.976257"
"153655025","2016-06-03T00:00:00.000","01:52:00","MANHATTAN","OUTSIDE","9","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990950","202338","40.722055","-73.975829"
"290044412","2024-07-12T00:00:00.000","09:40:00","MANHATTAN","INSIDE","9","0","PLAYGROUND",,"988814","203798","40.72605391","-73.98353371"
"297743560","2024-12-09T00:00:00.000","01:00:00","MANHATTAN","INSIDE","10","0","COMMERCIAL","BAR/NIGHT CLUB","985110","216247","40.760233","-73.996895"
"81701068","2011-11-15T00:00:00.000","02:23:00","MANHATTAN","INSIDE","10","0","COMMERCIAL","BAR/NIGHT CLUB","982459","211420","40.746976","-74.006463"
"203676931","2019-10-11T00:00:00.000","22:15:00","MANHATTAN","OUTSIDE","10","2","HOUSING","MULTI DWELL - PUBLIC HOUS","983737","212230","40.749208","-74.00185"
"204154391","2019-10-23T00:00:00.000","15:16:00","MANHATTAN","INSIDE","10","2","HOUSING","MULTI DWELL - PUBLIC HOUS","982756","210139","40.74347","-74.005392"
"289703524","2024-07-05T00:00:00.000","16:53:00","MANHATTAN","OUTSIDE","13","0","DWELLING","MULTI DWELL - APT BUILD","989738","209197","40.740881","-73.980196"
"137109371","2014-06-06T00:00:00.000","08:30:00","MANHATTAN","INSIDE","13","2","HOUSING","MULTI DWELL - PUBLIC HOUS","985696","211733","40.747846","-73.994779"
"147843406","2015-11-17T00:00:00.000","01:52:00","MANHATTAN","OUTSIDE","13","0","STREET",,"987125","210942","40.745672","-73.989623"
"228258633","2021-05-15T00:00:00.000","23:25:00","MANHATTAN","INSIDE","14","0","COMMERCIAL","GROCERY/BODEGA","986382","213900","40.753783","-73.992304"
"147654906","2015-11-09T00:00:00.000","06:14:00","MANHATTAN","INSIDE","14","1","TRANSIT",,"986195","213562","40.75285463","-73.99297988"
"242289684","2022-03-18T00:00:00.000","04:15:00","MANHATTAN","OUTSIDE","17","0","STREET",,"992128","214767","40.756161","-73.971561"
"310357834","2025-07-28T00:00:00.000","18:28:00","MANHATTAN","INSIDE","18","0","COMMERCIAL",,"991647","215481","40.758128","-73.973298"
"273301858","2023-08-22T00:00:00.000","04:05:00","MANHATTAN","INSIDE","19","0","HOUSING","MULTI DWELL - PUBLIC HOUS","999359","224279","40.782267","-73.945443"
"232632359","2021-08-23T00:00:00.000","09:30:00","MANHATTAN","INSIDE","19","0","COMMERCIAL","COMMERCIAL BLDG","999095","224574","40.783069","-73.946395"
"265124475","2023-03-14T00:00:00.000","09:49:00","MANHATTAN","OUTSIDE","20","0","STREET","COMMERCIAL BLDG","988755","221899","40.775738","-73.983734"
"50821744","2008-09-05T00:00:00.000","02:06:00","MANHATTAN","OUTSIDE","20","2","HOUSING","MULTI DWELL - PUBLIC HOUS","988187","220870","40.772923","-73.985787"
"147117756","2015-10-22T00:00:00.000","12:26:00","MANHATTAN","OUTSIDE","20","2","HOUSING","MULTI DWELL - PUBLIC HOUS","987917","221312","40.774136","-73.98676"
"298461889","2024-12-25T00:00:00.000","05:55:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999602","230361","40.798959","-73.944552"
"38285830","2008-01-24T00:00:00.000","15:04:00","MANHATTAN","OUTSIDE","23","0","STREET","MULTI DWELL - APT BUILD","999483","228041","40.792592","-73.944985"
"38453950","2008-01-27T00:00:00.000","21:26:00","MANHATTAN","OUTSIDE","23","0","STREET",,"1000577","228029","40.79254789","-73.94103559"
"33413513","2007-07-29T00:00:00.000","00:35:00","MANHATTAN","OUTSIDE","23","0","STREET","MULTI DWELL - APT BUILD","1000518","227146","40.790133","-73.941252"
"34578685","2007-09-23T00:00:00.000","16:26:00","MANHATTAN","INSIDE","23","0","DWELLING","MULTI DWELL - APT BUILD","1001171","227549","40.79124","-73.938892"
"29388844","2007-06-03T00:00:00.000","21:40:00","MANHATTAN","OUTSIDE","23","0","STREET",,"999706","228966","40.79513","-73.944179"
"29129302","2007-05-20T00:00:00.000","00:15:00","MANHATTAN","INSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001245","228856","40.794825","-73.938619"
"16895010","2006-06-20T00:00:00.000","16:40:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","998191","227814","40.791962","-73.949653"
"10879209","2006-03-31T00:00:00.000","01:13:00","MANHATTAN","OUTSIDE","23","0","STREET","RESTAURANT/DINER","996856","226457","40.78825","-73.954477"
"68613631","2009-12-07T00:00:00.000","17:23:00","MANHATTAN","OUTSIDE","23","0","STREET",,"1001301","227783","40.791881","-73.938423"
"72164105","2010-04-11T00:00:00.000","15:08:00","MANHATTAN","OUTSIDE","23","0","STREET",,"998958","227092","40.78999","-73.946884"
"71863154","2010-03-22T00:00:00.000","11:12:00","MANHATTAN","OUTSIDE","23","0","STREET",,"999547","229203","40.795775","-73.944753"
"71490047","2010-02-24T00:00:00.000","17:10:00","MANHATTAN","INSIDE","23","0","STREET","GROCERY/BODEGA","998810","229459","40.796485","-73.947412"
"59660235","2009-03-17T00:00:00.000","15:53:00","MANHATTAN","OUTSIDE","23","0","STREET",,"1002495","228475","40.79376829","-73.93410759"
"57938888","2009-02-17T00:00:00.000","18:30:00","MANHATTAN","OUTSIDE","23","0","STREET","TELECOMM. STORE","998958","227092","40.78999","-73.946884"
"47851708","2008-06-28T00:00:00.000","07:50:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001038","226536","40.788459","-73.939373"
"90884669","2013-05-29T00:00:00.000","17:52:00","MANHATTAN","OUTSIDE","23","0","STREET",,"1001491","228127","40.79281514","-73.93773446"
"86641731","2012-09-07T00:00:00.000","23:37:00","MANHATTAN","OUTSIDE","23","0","STREET",,"1000344","229070","40.79540558","-73.94187457"
"84782384","2012-05-16T00:00:00.000","16:31:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","998746","230395","40.799054","-73.947644"
"82122313","2011-12-10T00:00:00.000","07:18:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001932","228925","40.795013","-73.936138"
"80444827","2011-08-25T00:00:00.000","02:12:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999192","230148","40.798369","-73.94603"
"81232260","2011-10-17T00:00:00.000","11:46:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","998430","228773","40.794604","-73.948786"
"74666623","2010-09-17T00:00:00.000","22:15:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999614","227020","40.789789","-73.944516"
"148705834","2015-12-19T00:00:00.000","01:25:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999229","229689","40.797116","-73.945899"
"153084520","2016-05-15T00:00:00.000","01:47:00","MANHATTAN","OUTSIDE","23","0","STREET",,"998402","229239","40.795884","-73.948888"
"149020841","2016-01-02T00:00:00.000","19:45:00","MANHATTAN","OUTSIDE","23","0","STREET",,"999210","227548","40.79124","-73.945972"
"138302830","2014-08-19T00:00:00.000","13:05:00","MANHATTAN","INSIDE","23","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1000644","225855","40.786591","-73.940799"
"138477082","2014-08-31T00:00:00.000","01:54:00","MANHATTAN","OUTSIDE","23","2","HOUSING",,"1000531","229408","40.796342","-73.941199"
"225439057","2021-03-08T00:00:00.000","13:00:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","998191","227814","40.791962","-73.949653"
"206570260","2019-12-16T00:00:00.000","12:37:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001932","228925","40.795013","-73.936138"
"317949515","2025-12-24T00:00:00.000","12:59:00","MANHATTAN","INSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1000644","225855","40.786591","-73.940799"
"287671761","2024-05-29T00:00:00.000","18:10:00","MANHATTAN","OUTSIDE","24","0","STREET",,"993014","231921","40.80325","-73.968345"
"33413512","2007-07-28T00:00:00.000","22:37:00","MANHATTAN","OUTSIDE","24","0","STREET",,"994001","230434","40.799161","-73.96478"
"29277327","2007-05-27T00:00:00.000","01:30:00","MANHATTAN","OUTSIDE","24","2","HOUSING","MULTI DWELL - PUBLIC HOUS","992205","227195","40.79028","-73.971272"
"72744253","2010-05-16T00:00:00.000","19:00:00","MANHATTAN","OUTSIDE","24","2","HOUSING","MULTI DWELL - PUBLIC HOUS","993118","226988","40.78971","-73.967973"
"141546979","2015-03-22T00:00:00.000","01:12:00","MANHATTAN","OUTSIDE","24","0","STREET",,"994328","230099","40.798247","-73.963601"
"316084561","2025-11-14T00:00:00.000","00:26:00","MANHATTAN","OUTSIDE","24","0","STREET",,"991558","226956","40.78961486","-73.97360857"
"298949944","2025-01-05T00:00:00.000","19:43:00","MANHATTAN","OUTSIDE","24","0","STREET",,"991875","227527","40.791193","-73.972463"
"256484815","2022-12-16T00:00:00.000","21:49:00","MANHATTAN","OUTSIDE","25","0","STREET","MULTI DWELL - APT BUILD","1000455","230842","40.800269","-73.941469"
"24717009","2006-10-08T00:00:00.000","00:17:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001479","229653","40.79700362","-73.93777389"
"24814495","2006-10-15T00:00:00.000","04:40:00","MANHATTAN","OUTSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001577","234452","40.81017536","-73.93740755"
"37781236","2008-01-17T00:00:00.000","20:26:00","MANHATTAN","OUTSIDE","25","0","STREET","GROCERY/BODEGA","999336","231461","40.80197","-73.94550971"
"80275822","2011-08-13T00:00:00.000","01:25:00","MANHATTAN","OUTSIDE","25","0","STREET","COMMERCIAL BLDG","1002202","229412","40.796351","-73.935163"
"80084964","2011-08-01T00:00:00.000","16:10:00","MANHATTAN","OUTSIDE","25","0","STREET","MULTI DWELL - APT BUILD","1001561","230531","40.799422","-73.937474"
"171254026","2017-11-04T00:00:00.000","00:25:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1002837","229820","40.797468","-73.932868"
"159900577","2017-01-03T00:00:00.000","17:57:00","MANHATTAN","OUTSIDE","25","0","PLAYGROUND",,"999588","231918","40.80322391","-73.94459845"
"155509200","2016-08-04T00:00:00.000","18:50:00","MANHATTAN","OUTSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002844","230571","40.79953","-73.932839"
"147237489","2015-10-24T00:00:00.000","23:25:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1002334","229650","40.797004","-73.934686"
"203348698","2019-10-05T00:00:00.000","21:50:00","MANHATTAN","OUTSIDE","25","0","STREET",,"999296","230861","40.800334","-73.945656"
"251277230","2022-09-18T00:00:00.000","19:35:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001167","229824","40.797475","-73.938898"
"236650847","2021-11-20T00:00:00.000","15:01:00","MANHATTAN","INSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002815","231286","40.801483","-73.932942"
"231133996","2021-07-20T00:00:00.000","15:55:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001711","232583","40.80504521","-73.93692835"
"226705490","2021-04-08T00:00:00.000","19:08:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001575","232339","40.80437576","-73.93742023"
"227950660","2021-05-07T00:00:00.000","20:57:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001980","236230","40.815057","-73.935946"
"218513676","2020-09-29T00:00:00.000","01:20:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1000635","230119","40.798285","-73.94082"
"290609663","2024-07-24T00:00:00.000","20:28:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1000190","230366","40.798973","-73.942428"
"269121985","2023-05-31T00:00:00.000","19:37:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001666","229217","40.795807","-73.937099"
"262395464","2023-01-23T00:00:00.000","11:50:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001768","233740","40.80822074","-73.93671944"
"309560883","2025-07-13T00:00:00.000","14:24:00","MANHATTAN","OUTSIDE","26","2","HOUSING","MULTI DWELL - PUBLIC HOUS","996894","236589","40.816058","-73.95432"
"25932836","2006-12-25T00:00:00.000","19:46:00","MANHATTAN","OUTSIDE","26","2","HOUSING","MULTI DWELL - PUBLIC HOUS","996569","237212","40.81777","-73.955494"
"10137428","2006-01-14T00:00:00.000","02:00:00","MANHATTAN","OUTSIDE","26","0","STREET","GROCERY/BODEGA","997083","236928","40.816989","-73.953638"
"88342733","2012-12-30T00:00:00.000","23:34:00","MANHATTAN","OUTSIDE","26","0","STREET","GROCERY/BODEGA","996434","235757","40.813767","-73.955983"
"88430221","2013-01-06T00:00:00.000","03:23:00","MANHATTAN","OUTSIDE","26","0","STREET",,"997674","235117","40.81200739","-73.95150551"
"165264180","2017-05-28T00:00:00.000","21:40:00","MANHATTAN","OUTSIDE","26","0","PLAYGROUND",,"998641","236979","40.81711654","-73.94800821"
"251216079","2022-09-16T00:00:00.000","13:43:00","MANHATTAN","OUTSIDE","26","2","HOUSING","MULTI DWELL - PUBLIC HOUS","995804","235548","40.813196","-73.958257"
"238104587","2021-12-20T00:00:00.000","17:07:00","MANHATTAN","OUTSIDE","26","0",,,"998641","236979","40.81711654","-73.94800821"
"217368138","2020-09-02T00:00:00.000","02:55:00","MANHATTAN","OUTSIDE","26","2","HOUSING","MULTI DWELL - PUBLIC HOUS","995545","236005","40.814458","-73.959196"
"215816859","2020-07-27T00:00:00.000","03:08:00","MANHATTAN","OUTSIDE","26","0","STREET",,"996240","235791","40.813868","-73.956685"
"276800911","2023-11-01T00:00:00.000","03:58:00","MANHATTAN","OUTSIDE","28","0","TRANSIT",,"997407","233806",,
"51559656","2008-09-21T00:00:00.000","20:07:00","MANHATTAN","OUTSIDE","28","0","STREET",,"999477","233821","40.80844731","-73.94499507"
"46174940","2008-05-04T00:00:00.000","19:00:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997374","234664","40.81076448","-73.95259015"
"26530375","2007-01-27T00:00:00.000","21:36:00","MANHATTAN","OUTSIDE","28","2","HOUSING","MULTI DWELL - PUBLIC HOUS","997853","230889","40.800413","-73.950866"
"212640532","2020-05-02T00:00:00.000","21:55:00","MANHATTAN","OUTSIDE","28","0","STREET",,"996204","232575","40.80503242","-73.95682044"
"80682808","2011-09-11T00:00:00.000","00:40:00","MANHATTAN","OUTSIDE","28","0","STREET",,"998050","232173","40.803929","-73.95015"
"71024336","2010-01-29T00:00:00.000","20:20:00","MANHATTAN","OUTSIDE","28","0","STREET",,"998304","232631","40.805194","-73.949235"
"52100732","2008-10-11T00:00:00.000","03:48:00","MANHATTAN","INSIDE","28","0","STREET","MULTI DWELL - APT BUILD","996403","232935","40.80603","-73.956099"
"95358497","2014-03-13T00:00:00.000","21:32:00","MANHATTAN","OUTSIDE","28","0","STREET","MULTI DWELL - APT BUILD","996652","234292","40.809755","-73.9552"
"202578454","2019-09-18T00:00:00.000","00:30:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997405","230838","40.800273","-73.952484"
"206526479","2019-12-15T00:00:00.000","20:00:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997328","232575","40.80503083","-73.95276039"
"187867631","2018-09-20T00:00:00.000","13:29:00","MANHATTAN","OUTSIDE","28","0","STREET",,"998887","232756","40.805534","-73.947127"
"154290388","2016-06-23T00:00:00.000","21:20:00","MANHATTAN","OUTSIDE","28","0","STREET",,"996736","231658","40.802524","-73.9549"
"220116256","2020-11-04T00:00:00.000","09:14:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997670","230545","40.79945852","-73.95152909"
"315796043","2025-11-09T00:00:00.000","07:39:00","MANHATTAN","OUTSIDE","28","0","STREET",,"997786","231697","40.802629","-73.951106"
"289173685","2024-06-26T00:00:00.000","23:37:00","MANHATTAN","OUTSIDE","28","0","HOUSING","MULTI DWELL - PUBLIC HOUS","997345","232114","40.803776","-73.9527"
"32155719","2007-06-09T00:00:00.000","03:00:00","MANHATTAN","OUTSIDE","30","0","STREET",,"997638","239786","40.824824","-73.951624"
"222286863","2020-12-25T00:00:00.000","23:55:00","MANHATTAN","OUTSIDE","30","0","STREET","MULTI DWELL - APT BUILD","997607","240248","40.826092","-73.951737"
"296248355","2024-11-09T00:00:00.000","11:44:00","MANHATTAN","OUTSIDE","30","0","STREET",,"998221","239909","40.825169","-73.949521"
"270719379","2023-07-01T00:00:00.000","18:42:00","MANHATTAN","INSIDE","30","0","PLAYGROUND",,"997626","240713","40.827369","-73.951665"
"109659981","2014-04-20T00:00:00.000","04:40:00","MANHATTAN","OUTSIDE","30","0","STREET",,"998618","240626","40.827137","-73.948085"
